ticker,event_date,event_type,alpha,beta,CAR_pre20_pre1,CAR_0_1,CAR_0_5,CAR_0_10,CAR_0_20,CAR_pre20_20,source,model,prompt_variant,llm_alpha,llm_beta,traditional_alpha,traditional_beta,traditional_CAR_pre20_pre1,traditional_CAR_0_1,traditional_CAR_0_5,traditional_CAR_0_10,traditional_CAR_0_20,traditional_CAR_pre20_20
AAPL,2024-11-19,S - Sale,0.0004425012294705,0.7746382965342219,-0.032905079911097715,-0.003786002142479,-0.0023911294184938,0.019203490522873897,0.034956012461609995,0.002050932550512294,traditional,,,,,,,,,,,,
AAPL,2024-12-18,S - Sale,0.0004351122437651,0.7293366078546528,0.0313894809881414,0.011453884764975799,0.0177763065735363,0.019318078403079503,-0.0282476554290525,0.0031418255590888997,traditional,,,,,,,,,,,,
AAPL,2025-02-04,S - Sale+OE,0.0010994602882374,0.7481413024998156,-0.04828249202320581,0.0058229111519046,-0.0107519993401358,0.0382488037994963,0.0708643560017108,0.022581863978504993,traditional,,,,,,,,,,,,
AAPL,2025-04-03,S - Sale+OE,0.0008252255011083,0.6571389022706867,0.043062094912994196,-0.0895469606246884,-0.1642785062558067,-0.08040749098094739,-0.052326963863302,-0.00926486895030781,traditional,,,,,,,,,,,,
AAPL,2025-04-25,S - Sale,0.0005910148930065,0.6803740013840581,0.03737666773691812,-0.0048205290324808,0.006227499553559301,-0.0760226799956072,-0.0636327631299341,-0.026256095393015995,traditional,,,,,,,,,,,,
AAPL,2025-05-14,S - Sale,0.0001004236108574,0.931722099169034,-0.0786795412215875,-0.012185681854617601,-0.0300512226518737,-0.07323252968064381,-0.0639727120657779,-0.14265225328736542,traditional,,,,,,,,,,,,
ADBE,2024-12-10,S - Sale,-0.0018593717174123,0.8305695870802862,0.08587211177714349,-0.0052085028903178995,-0.1527742457531145,-0.1689202484004443,-0.15925872101235905,-0.07338660923521549,traditional,,,,,,,,,,,,
ADBE,2025-01-28,S - Sale+OE,-0.0018593413402468,0.8706723718361598,0.06613554335138849,-0.0024005980866991005,-0.007861026299652199,-0.0041803080013606,0.044531901212282496,0.110667444563671,traditional,,,,,,,,,,,,
ADBE,2025-01-30,P - Purchase,-0.0018656451325165,0.8537523747991954,0.0688484231347625,-0.0054519096137904,0.0033300231266415996,-0.0018250195860237007,0.04307010791423431,0.1119185310489968,traditional,,,,,,,,,,,,
ADBE,2025-03-21,P - Purchase,-0.0008857861317949,0.7252068744365043,-0.04911422916658338,-0.0089342573852582,0.0161252399239736,0.007039125457790797,-0.040341398066935,-0.08945562723351837,traditional,,,,,,,,,,,,
ADBE,2025-05-06,S - Sale,-0.0012785028093136,0.781771273072353,0.0540698356584474,0.01742057600197,0.0071759533093413005,0.0444525244706918,0.0475837929950531,0.1016536286535005,traditional,,,,,,,,,,,,
ADI,2024-11-04,S - Sale,-0.0002398203386702,1.201481161628554,-0.025472042236713496,-0.0478172694222775,-0.0639233617115712,-0.1129419669756506,-0.0936973850673333,-0.11916942730404681,traditional,,,,,,,,,,,,
ADI,2024-11-05,S - Sale+OE,-0.0001955980029373,1.198428798960969,0.004630372309309195,-0.041713462106089304,-0.0623848435619965,-0.1123500486307563,-0.0537838555320688,-0.049153483222759614,traditional,,,,,,,,,,,,
ADI,2024-12-12,S - Sale+OE,-0.0004789988440493,1.1572533628507435,-0.0364527293055122,0.0048622089778092995,-0.017711588737540397,0.005207816663711403,0.026891911973905808,-0.00956081733160639,traditional,,,,,,,,,,,,
ADI,2025-01-03,S - Sale+OE,-0.0002250780792009,1.1797603119415814,0.0167507995721039,-0.0016129963201712,0.030987245988850602,0.0213016278258512,0.034590222177892704,0.05134102174999661,traditional,,,,,,,,,,,,
ADI,2025-02-27,S - Sale+OE,-0.0005780053325932,1.1065381168991484,0.1707799349442771,-0.0006512010316414001,0.0209833326637298,0.0268047341999973,-0.013828617769794601,0.15695131717448252,traditional,,,,,,,,,,,,
ADI,2025-03-05,S - Sale+OE,-0.0005666065133579,1.1155734032225193,0.195071044766335,-0.0007719746841199999,0.008515524769258,-0.042319889062546794,-0.046999520203499595,0.14807152456283543,traditional,,,,,,,,,,,,
ADI,2025-03-06,S - Sale,-0.0006366722717342,1.1127144973646126,0.19026405209318262,0.007124556050513,-0.0207429062403497,-0.040738210189234396,-0.0357821197240597,0.15448193236912292,traditional,,,,,,,,,,,,
ADI,2025-03-06,S - Sale+OE,-0.0006366722717342,1.1127144973646126,0.19026405209318262,0.007124556050513,-0.0207429062403497,-0.040738210189234396,-0.0357821197240597,0.15448193236912292,traditional,,,,,,,,,,,,
ADI,2025-03-12,S - Sale,-0.0006787694540452,1.1031394147744975,0.024376457754046895,-0.0158992268977032,-0.008366184173448598,-0.0391194556176592,-0.0387066108176224,-0.014330153063575508,traditional,,,,,,,,,,,,
ADI,2025-03-13,S - Sale,-0.0008612107355036,1.1037059897385908,-0.012304311551356695,0.0051929925178434005,0.024528395269448503,-0.013325165718696299,-0.0182663037993512,-0.030570615350707896,traditional,,,,,,,,,,,,
ADI,2025-03-20,S - Sale,-7.203195379071282e-05,1.1105858132026192,-0.0098464151225699,-0.028625198856798602,-0.014143295783623801,-0.012518982953206002,-0.010445903229666195,-0.02029231835223609,traditional,,,,,,,,,,,,
ADI,2025-03-26,S - Sale,0.0001035608059735,1.1014753919419658,-0.055352181906781386,0.0062814660479813995,0.0025663762913020996,-0.0811993077163504,-0.0671480186964136,-0.12250020060319498,traditional,,,,,,,,,,,,
ADI,2025-04-02,S - Sale+OE,8.800936263456518e-06,1.096278419498916,-0.0238765779612983,-0.0357712398739987,-0.022158304975708802,-0.0425014925280964,-0.018947600572824998,-0.04282417853412329,traditional,,,,,,,,,,,,
ADI,2025-04-17,S - Sale,-0.0005597405929389,1.0864547363660986,-0.05169550935942401,0.003872169872514,0.016106307231982503,0.035845016825214,0.045449554361803396,-0.006245954997620606,traditional,,,,,,,,,,,,
ADI,2025-05-02,S - Sale+OE,-0.0005787098872356,1.096479606361378,0.023648884067946095,0.0090826922867673,0.0321288376460784,0.0877126197677498,0.029125049606925177,0.05277393367487131,traditional,,,,,,,,,,,,
ADI,2025-05-08,S - Sale,-0.0005252451683019,1.1745272981165245,0.03345407690202072,0.026355987396173102,0.048591145258231,0.039661254384714205,-0.0006614804281431928,0.03279259647387754,traditional,,,,,,,,,,,,
ADP,2024-11-08,S - Sale+OE,0.0011140902782169,0.0908063213634697,0.024039300011723504,-0.0015894727410973,0.0044112875627816996,-0.0283441656111953,-0.007305869818797503,0.016733430192925995,traditional,,,,,,,,,,,,
ADP,2025-01-03,S - Sale,0.0008400828155916,0.181528116590281,-0.02801284411089671,0.002993281044492,0.002643685416911002,-0.0009714262068721974,0.0033211410521472003,-0.024691703058749518,traditional,,,,,,,,,,,,
ADP,2025-01-06,S - Sale+OE,0.0008207618285443,0.1802427880244957,-0.021898573883597255,-0.011681187160243401,-0.0154527909747203,0.0118692552221651,0.005056227342947898,-0.016842346540649363,traditional,,,,,,,,,,,,
ADP,2025-01-06,S - Sale,0.0008207618285443,0.1802427880244957,-0.021898573883597255,-0.011681187160243401,-0.0154527909747203,0.0118692552221651,0.005056227342947898,-0.016842346540649363,traditional,,,,,,,,,,,,
ADP,2025-01-07,S - Sale+OE,0.0007706364199318,0.1815544023741719,-0.035552127682679374,0.0185137899536281,0.003433176949093099,0.027263231877787498,0.039407240816855794,0.0038551131341764255,traditional,,,,,,,,,,,,
ADP,2025-01-08,S - Sale+OE,0.0008135888999994,0.1866143819570487,-0.010791776459129628,0.0113911999879198,0.0079314336810053,0.0198407756472664,0.0211181702606631,0.01032639380153348,traditional,,,,,,,,,,,,
ADP,2025-01-14,S - Sale+OE,0.0008125614630486,0.1858544441832303,-0.020888362566050474,0.005138230921931,0.011935075468320998,0.008772631450948701,0.0431268305174238,0.022238467951373332,traditional,,,,,,,,,,,,
ADP,2025-01-15,S - Sale+OE,0.0007728197283981,0.1880439372158839,-0.0155554017292355,0.0110199616984448,0.0072398159663379005,0.0042002296969468,0.026916741815552803,0.011361340086317298,traditional,,,,,,,,,,,,
ADP,2025-02-04,S - Sale,0.0008260614945179,0.2148030730371782,0.03764179039945499,-0.0021745356206224996,-0.0090473128965139,-0.0114779403479345,0.005562252176640369,0.043204042576095364,traditional,,,,,,,,,,,,
ADP,2025-02-04,S - Sale+OE,0.0008260614945179,0.2148030730371782,0.03764179039945499,-0.0021745356206224996,-0.0090473128965139,-0.0114779403479345,0.005562252176640369,0.043204042576095364,traditional,,,,,,,,,,,,
ADP,2025-02-12,S - Sale+OE,0.00080502046764,0.2026396181376743,0.023961539251130107,0.009765077208746,0.0014629491961884004,0.011865120131556403,0.0281964783930639,0.052158017644194005,traditional,,,,,,,,,,,,
ADP,2025-03-12,S - Sale+OE,0.0010339977372912,0.1537665909681371,-0.0605190336742838,-0.007320384412402101,0.012165959693281398,0.004029630480056497,0.037273744219748675,-0.02324528945453512,traditional,,,,,,,,,,,,
ADP,2025-04-02,S - Sale,0.0012501418966202,0.1720446045510786,0.0313802057742449,0.0025390131159785997,-0.0703503457975926,-0.023113125082243405,-0.0478574068587882,-0.01647720108454329,traditional,,,,,,,,,,,,
ADP,2025-04-14,S - Sale+OE,0.000886992156711,0.2109413388147117,0.009883665549489292,-0.007882390124439401,-0.018993885853550503,-0.028784220170863906,-0.01337955486497161,-0.003495889315482295,traditional,,,,,,,,,,,,
ADP,2025-05-14,S - Sale+OE,0.0013818982849036,0.3657782698929662,-0.0180926055005905,0.020036762314202806,0.037684934070555606,0.03551662640901251,0.03644882914966831,0.018356223649077803,traditional,,,,,,,,,,,,
AMAT,2025-02-25,S - Sale,-0.0020130859426986,1.6967668189531304,0.006866916935308788,0.022555439630256198,-0.015222000597877101,0.0393685701499409,0.08584733870341239,0.09271425563872118,traditional,,,,,,,,,,,,
AMAT,2025-04-03,S - Sale,-0.0022061363915162,1.6590210812694377,-0.013007293269263698,0.0539245537431835,0.1095404926460393,0.08448543508093179,0.09197661503406038,0.07896932176479671,traditional,,,,,,,,,,,,
AMAT,2025-04-07,P - Purchase,-0.0019281656180105,1.6432303535060218,0.042140740846137,0.0547362897592074,0.030412660461365797,0.029250684147549603,0.029104026796155907,0.0712447676422929,traditional,,,,,,,,,,,,
AMZN,2024-11-05,S - Sale,-8.967525249826698e-05,1.0960506534042356,0.0539116976931777,0.0092451114207671,-0.0026822144634067995,0.006724969992667702,-0.0196755891522681,0.034236108540909596,traditional,,,,,,,,,,,,
AMZN,2024-11-06,S - Sale,-0.00014474798893,1.0969404338022886,0.065396889096667,0.0037219896749143,-0.0129951894048904,0.0036889123990711016,0.0026880519163217063,0.0680849410129887,traditional,,,,,,,,,,,,
AMZN,2024-11-08,S - Sale,-3.298659084212738e-05,1.09893926153048,0.06328149493961759,-0.0098573726521123,0.0218502312013307,-0.011671268303272303,-0.006120455699431001,0.05716103924018659,traditional,,,,,,,,,,,,
